model_name,name,kernel_depth,kernel_height,kernel_width,tensor_count,input_shape,output_shape,tensor_shape,input_height,input_width,input_depth,output_height,output_width,output_depth
EfficientNet_B7,PointWiseConv,20,1,1,480,"(None, 1, 1, 20)","(None, 1, 1, 480)","(1, 1, 20)",1,1,20,1,1,480
EfficientNet_B7,PointWiseConv,480,1,1,80,"(None, 75, 75, 480)","(None, 75, 75, 80)","(1, 1, 480)",75,75,480,75,75,80
EfficientNet_B7,PointWiseConv,80,1,1,480,"(None, 75, 75, 80)","(None, 75, 75, 480)","(1, 1, 80)",75,75,80,75,75,480
EfficientNet_B7,DepthWiseConv,1,5,5,480,"(None, 75, 75, 480)","(None, 75, 75, 480)","(5, 5, 1)",75,75,480,75,75,480
EfficientNet_B7,PointWiseConv,480,1,1,20,"(None, 1, 1, 480)","(None, 1, 1, 20)","(1, 1, 480)",1,1,480,1,1,20
EfficientNet_B7,PointWiseConv,20,1,1,480,"(None, 1, 1, 20)","(None, 1, 1, 480)","(1, 1, 20)",1,1,20,1,1,480
EfficientNet_B7,PointWiseConv,480,1,1,80,"(None, 75, 75, 480)","(None, 75, 75, 80)","(1, 1, 480)",75,75,480,75,75,80
EfficientNet_B7,PointWiseConv,80,1,1,480,"(None, 75, 75, 80)","(None, 75, 75, 480)","(1, 1, 80)",75,75,80,75,75,480
EfficientNet_B7,DepthWiseConv,1,5,5,480,"(None, 75, 75, 480)","(None, 75, 75, 480)","(5, 5, 1)",75,75,480,75,75,480
EfficientNet_B7,PointWiseConv,480,1,1,20,"(None, 1, 1, 480)","(None, 1, 1, 20)","(1, 1, 480)",1,1,480,1,1,20
EfficientNet_B7,PointWiseConv,20,1,1,480,"(None, 1, 1, 20)","(None, 1, 1, 480)","(1, 1, 20)",1,1,20,1,1,480
EfficientNet_B7,PointWiseConv,480,1,1,80,"(None, 75, 75, 480)","(None, 75, 75, 80)","(1, 1, 480)",75,75,480,75,75,80
EfficientNet_B7,PointWiseConv,80,1,1,480,"(None, 75, 75, 80)","(None, 75, 75, 480)","(1, 1, 80)",75,75,80,75,75,480
EfficientNet_B7,DepthWiseConv,1,5,5,480,"(None, 75, 75, 480)","(None, 75, 75, 480)","(5, 5, 1)",75,75,480,75,75,480
EfficientNet_B7,PointWiseConv,480,1,1,20,"(None, 1, 1, 480)","(None, 1, 1, 20)","(1, 1, 480)",1,1,480,1,1,20
EfficientNet_B7,PointWiseConv,20,1,1,480,"(None, 1, 1, 20)","(None, 1, 1, 480)","(1, 1, 20)",1,1,20,1,1,480
EfficientNet_B7,PointWiseConv,480,1,1,80,"(None, 75, 75, 480)","(None, 75, 75, 80)","(1, 1, 480)",75,75,480,75,75,80
EfficientNet_B7,PointWiseConv,80,1,1,480,"(None, 75, 75, 80)","(None, 75, 75, 480)","(1, 1, 80)",75,75,80,75,75,480
EfficientNet_B7,DepthWiseConv,1,5,5,480,"(None, 75, 75, 480)","(None, 75, 75, 480)","(5, 5, 1)",75,75,480,75,75,480
EfficientNet_B7,PointWiseConv,480,1,1,20,"(None, 1, 1, 480)","(None, 1, 1, 20)","(1, 1, 480)",1,1,480,1,1,20
EfficientNet_B7,PointWiseConv,20,1,1,480,"(None, 1, 1, 20)","(None, 1, 1, 480)","(1, 1, 20)",1,1,20,1,1,480
EfficientNet_B7,PointWiseConv,480,1,1,80,"(None, 75, 75, 480)","(None, 75, 75, 80)","(1, 1, 480)",75,75,480,75,75,80
EfficientNet_B7,PointWiseConv,80,1,1,480,"(None, 75, 75, 80)","(None, 75, 75, 480)","(1, 1, 80)",75,75,80,75,75,480
EfficientNet_B7,DepthWiseConv,1,3,3,480,"(None, 77, 77, 480)","(None, 38, 38, 480)","(3, 3, 1)",77,77,480,38,38,480
EfficientNet_B7,PointWiseConv,480,1,1,20,"(None, 1, 1, 480)","(None, 1, 1, 20)","(1, 1, 480)",1,1,480,1,1,20
EfficientNet_B7,PointWiseConv,20,1,1,480,"(None, 1, 1, 20)","(None, 1, 1, 480)","(1, 1, 20)",1,1,20,1,1,480
EfficientNet_B7,PointWiseConv,480,1,1,160,"(None, 38, 38, 480)","(None, 38, 38, 160)","(1, 1, 480)",38,38,480,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,3,3,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(3, 3, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,160,"(None, 38, 38, 960)","(None, 38, 38, 160)","(1, 1, 960)",38,38,960,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,3,3,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(3, 3, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,160,"(None, 38, 38, 960)","(None, 38, 38, 160)","(1, 1, 960)",38,38,960,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,3,3,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(3, 3, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,160,"(None, 38, 38, 960)","(None, 38, 38, 160)","(1, 1, 960)",38,38,960,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,3,3,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(3, 3, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,160,"(None, 38, 38, 960)","(None, 38, 38, 160)","(1, 1, 960)",38,38,960,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,3,3,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(3, 3, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,160,"(None, 38, 38, 960)","(None, 38, 38, 160)","(1, 1, 960)",38,38,960,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,3,3,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(3, 3, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,160,"(None, 38, 38, 960)","(None, 38, 38, 160)","(1, 1, 960)",38,38,960,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,3,3,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(3, 3, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,160,"(None, 38, 38, 960)","(None, 38, 38, 160)","(1, 1, 960)",38,38,960,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,3,3,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(3, 3, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,160,"(None, 38, 38, 960)","(None, 38, 38, 160)","(1, 1, 960)",38,38,960,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,3,3,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(3, 3, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,160,"(None, 38, 38, 960)","(None, 38, 38, 160)","(1, 1, 960)",38,38,960,38,38,160
EfficientNet_B7,PointWiseConv,160,1,1,960,"(None, 38, 38, 160)","(None, 38, 38, 960)","(1, 1, 160)",38,38,160,38,38,960
EfficientNet_B7,DepthWiseConv,1,5,5,960,"(None, 38, 38, 960)","(None, 38, 38, 960)","(5, 5, 1)",38,38,960,38,38,960
EfficientNet_B7,PointWiseConv,960,1,1,40,"(None, 1, 1, 960)","(None, 1, 1, 40)","(1, 1, 960)",1,1,960,1,1,40
EfficientNet_B7,PointWiseConv,40,1,1,960,"(None, 1, 1, 40)","(None, 1, 1, 960)","(1, 1, 40)",1,1,40,1,1,960
EfficientNet_B7,PointWiseConv,960,1,1,224,"(None, 38, 38, 960)","(None, 38, 38, 224)","(1, 1, 960)",38,38,960,38,38,224
EfficientNet_B7,PointWiseConv,224,1,1,1344,"(None, 38, 38, 224)","(None, 38, 38, 1344)","(1, 1, 224)",38,38,224,38,38,1344
EfficientNet_B7,DepthWiseConv,1,5,5,1344,"(None, 38, 38, 1344)","(None, 38, 38, 1344)","(5, 5, 1)",38,38,1344,38,38,1344
EfficientNet_B7,PointWiseConv,1344,1,1,56,"(None, 1, 1, 1344)","(None, 1, 1, 56)","(1, 1, 1344)",1,1,1344,1,1,56
EfficientNet_B7,PointWiseConv,56,1,1,1344,"(None, 1, 1, 56)","(None, 1, 1, 1344)","(1, 1, 56)",1,1,56,1,1,1344
EfficientNet_B7,PointWiseConv,1344,1,1,224,"(None, 38, 38, 1344)","(None, 38, 38, 224)","(1, 1, 1344)",38,38,1344,38,38,224
EfficientNet_B7,PointWiseConv,224,1,1,1344,"(None, 38, 38, 224)","(None, 38, 38, 1344)","(1, 1, 224)",38,38,224,38,38,1344
EfficientNet_B7,DepthWiseConv,1,5,5,1344,"(None, 38, 38, 1344)","(None, 38, 38, 1344)","(5, 5, 1)",38,38,1344,38,38,1344
EfficientNet_B7,PointWiseConv,1344,1,1,56,"(None, 1, 1, 1344)","(None, 1, 1, 56)","(1, 1, 1344)",1,1,1344,1,1,56
EfficientNet_B7,PointWiseConv,56,1,1,1344,"(None, 1, 1, 56)","(None, 1, 1, 1344)","(1, 1, 56)",1,1,56,1,1,1344
EfficientNet_B7,PointWiseConv,1344,1,1,224,"(None, 38, 38, 1344)","(None, 38, 38, 224)","(1, 1, 1344)",38,38,1344,38,38,224
EfficientNet_B7,PointWiseConv,224,1,1,1344,"(None, 38, 38, 224)","(None, 38, 38, 1344)","(1, 1, 224)",38,38,224,38,38,1344
EfficientNet_B7,DepthWiseConv,1,5,5,1344,"(None, 38, 38, 1344)","(None, 38, 38, 1344)","(5, 5, 1)",38,38,1344,38,38,1344
EfficientNet_B7,PointWiseConv,1344,1,1,56,"(None, 1, 1, 1344)","(None, 1, 1, 56)","(1, 1, 1344)",1,1,1344,1,1,56
EfficientNet_B7,PointWiseConv,56,1,1,1344,"(None, 1, 1, 56)","(None, 1, 1, 1344)","(1, 1, 56)",1,1,56,1,1,1344
EfficientNet_B7,PointWiseConv,1344,1,1,224,"(None, 38, 38, 1344)","(None, 38, 38, 224)","(1, 1, 1344)",38,38,1344,38,38,224
EfficientNet_B7,PointWiseConv,224,1,1,1344,"(None, 38, 38, 224)","(None, 38, 38, 1344)","(1, 1, 224)",38,38,224,38,38,1344
EfficientNet_B7,DepthWiseConv,1,5,5,1344,"(None, 38, 38, 1344)","(None, 38, 38, 1344)","(5, 5, 1)",38,38,1344,38,38,1344
EfficientNet_B7,PointWiseConv,1344,1,1,56,"(None, 1, 1, 1344)","(None, 1, 1, 56)","(1, 1, 1344)",1,1,1344,1,1,56
EfficientNet_B7,PointWiseConv,56,1,1,1344,"(None, 1, 1, 56)","(None, 1, 1, 1344)","(1, 1, 56)",1,1,56,1,1,1344
EfficientNet_B7,PointWiseConv,1344,1,1,224,"(None, 38, 38, 1344)","(None, 38, 38, 224)","(1, 1, 1344)",38,38,1344,38,38,224
